Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,12.947897,6.7021,6.7021,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,12.954696,6.7983,6.7983,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,12.961382,6.6865,6.6865,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,12.968316,6.9334,6.9334,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,12.975474,7.1580,7.1580,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,12.982647,7.1734,7.1734,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,12.989796,7.1485,7.1485,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,12.996628,6.8322,6.8322,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.003684,7.0562,7.0562,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.010525,6.8413,6.8413,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.017527,7.0017,7.0017,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.024469,6.9417,6.9417,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.031427,6.9577,6.9577,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.038234,6.8074,6.8074,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.045103,6.8687,6.8687,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.051902,6.7989,6.7989,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.059057,7.1550,7.1550,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.065908,6.8511,6.8511,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.072713,6.8055,6.8055,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.079726,7.0124,7.0124,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.086501,6.7751,6.7751,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.093364,6.8637,6.8637,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.100580,7.2158,7.2158,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.107750,7.1700,7.1700,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.114739,6.9887,6.9887,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.121758,7.0195,7.0195,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.128799,7.0403,7.0403,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.135580,6.7810,6.7810,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.142235,6.6556,6.6556,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.149205,6.9695,6.9695,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.156069,6.8640,6.8640,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.163250,7.1811,7.1811,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.170136,6.8866,6.8866,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.176884,6.7476,6.7476,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.183673,6.7894,6.7894,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.190888,7.2146,7.2146,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.197617,6.7293,6.7293,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.204384,6.7668,6.7668,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.211087,6.7032,6.7032,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.218069,6.9816,6.9816,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.224724,6.6549,6.6549,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.231370,6.6467,6.6467,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.238035,6.6650,6.6650,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.245118,7.0825,7.0825,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.252252,7.1343,7.1343,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.258989,6.7372,6.7372,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.266159,7.1699,7.1699,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.273372,7.2123,7.2123,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.280333,6.9617,6.9617,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.287238,6.9042,6.9042,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.294362,7.1245,7.1245,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.301154,6.7920,6.7920,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.307861,6.7068,6.7068,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.314691,6.8301,6.8301,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.321553,6.8616,6.8616,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.328635,7.0825,7.0825,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.335461,6.8265,6.8265,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.342222,6.7605,6.7605,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.349411,7.1887,7.1887,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.356193,6.7825,6.7825,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.362970,6.7771,6.7771,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.369982,7.0116,7.0116,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.376802,6.8206,6.8206,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.383533,6.7307,6.7307,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.390754,7.2213,7.2213,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.397819,7.0646,7.0646,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.404518,6.6991,6.6991,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.411372,6.8542,6.8542,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.418034,6.6620,6.6620,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.424932,6.8981,6.8981,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.431646,6.7137,6.7137,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.438678,7.0322,7.0322,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.445470,6.7919,6.7919,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.452538,7.0679,7.0679,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.459540,7.0015,7.0015,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.466312,6.7724,6.7724,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.473155,6.8427,6.8427,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.479932,6.7773,6.7773,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.486612,6.6796,6.6796,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.493507,6.8955,6.8955,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.500601,7.0936,7.0936,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.507673,7.0720,7.0720,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.514736,7.0633,7.0633,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.521732,6.9954,6.9954,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.528821,7.0890,7.0890,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.535537,6.7160,6.7160,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.542655,7.1183,7.1183,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.549355,6.7005,6.7005,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.556485,7.1299,7.1299,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.563436,6.9509,6.9509,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.570468,7.0322,7.0322,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.577681,7.2128,7.2128,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.584503,6.8220,6.8220,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.591668,7.1648,7.1648,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.598516,6.8484,6.8484,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.605404,6.8874,6.8874,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.612474,7.0701,7.0701,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.619652,7.1782,7.1782,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.626757,7.1052,7.1052,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.633471,6.7137,6.7137,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.640153,6.6821,6.6821,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.647113,6.9598,6.9598,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.654307,7.1943,7.1943,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.661015,6.7076,6.7076,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.667849,6.8346,6.8346,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.674586,6.7363,6.7363,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.681230,6.6441,6.6441,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.688113,6.8828,6.8828,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.695185,7.0726,7.0726,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.701918,6.7332,6.7332,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.708802,6.8838,6.8838,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.715495,6.6931,6.6931,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.722220,6.7249,6.7249,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.729157,6.9372,6.9372,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.736090,6.9329,6.9329,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.743039,6.9491,6.9491,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.750232,7.1923,7.1923,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.757301,7.0691,7.0691,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.764186,6.8857,6.8857,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.771336,7.1493,7.1493,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.778526,7.1903,7.1903,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.785769,7.2426,7.2426,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.792737,6.9683,6.9683,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.799692,6.9552,6.9552,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.806802,7.1099,7.1099,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.813547,6.7449,6.7449,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.820401,6.8542,6.8542,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.827272,6.8711,6.8711,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.834136,6.8635,6.8635,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.840894,6.7581,6.7581,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.847840,6.9463,6.9463,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.854749,6.9085,6.9085,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.861665,6.9162,6.9162,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.868875,7.2099,7.2099,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.875732,6.8574,6.8574,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.882510,6.7778,6.7778,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.889632,7.1217,7.1217,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.896631,6.9997,6.9997,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.903436,6.8049,6.8049,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.910433,6.9967,6.9967,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.917149,6.7160,6.7160,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.924028,6.8795,6.8795,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.930900,6.8719,6.8719,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.937941,7.0407,7.0407,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.944652,6.7111,6.7111,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.951635,6.9830,6.9830,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.958767,7.1319,7.1319,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.965896,7.1288,7.1288,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.972772,6.8759,6.8759,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.979915,7.1433,7.1433,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.986854,6.9391,6.9391,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,13.993499,6.6450,6.6450,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.000436,6.9365,6.9365,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.007635,7.1999,7.1999,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.014403,6.7675,6.7675,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.021086,6.6834,6.6834,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.028322,7.2355,7.2355,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.035205,6.8831,6.8831,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.042047,6.8417,6.8417,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.048780,6.7336,6.7336,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.055906,7.1261,7.1261,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.062923,7.0169,7.0169,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.069587,6.6633,6.6633,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.076545,6.9584,6.9584,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.083576,7.0310,7.0310,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.090795,7.2193,7.2193,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.097816,7.0210,7.0210,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.104575,6.7590,6.7590,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.111299,6.7238,6.7238,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.118098,6.7990,6.7990,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.125170,7.0714,7.0714,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.132006,6.8366,6.8366,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.138914,6.9083,6.9083,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.146047,7.1331,7.1331,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.153125,7.0773,7.0773,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.160080,6.9548,6.9548,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.167094,7.0147,7.0147,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.174266,7.1716,7.1716,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.181154,6.8880,6.8880,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.197646,16.4925,16.4925,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.204503,6.8570,6.8570,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.211473,6.9694,6.9694,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.218712,7.2393,7.2393,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.225676,6.9642,6.9642,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.232739,7.0630,7.0630,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.239685,6.9453,6.9453,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.246900,7.2160,7.2160,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.253861,6.9603,6.9603,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.260947,7.0864,7.0864,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.267765,6.8180,6.8180,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.274552,6.7863,6.7863,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.281434,6.8826,6.8826,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.288236,6.8020,6.8020,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.294951,6.7152,6.7152,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.302066,7.1146,7.1146,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.309009,6.9430,6.9430,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.315869,6.8602,6.8602,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.323027,7.1575,7.1575,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.329680,6.6537,6.6537,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.336416,6.7358,6.7358,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.343622,7.2060,7.2060,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.350639,7.0169,7.0169,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.357688,7.0490,7.0490,0.4210
DemoGame.exe,7412,0x1F2A3B4C,DXGI,0,0,1,Hardware: Independent Flip,0,14.364409,6.7208,6.7208,0.4210
